fmun_cod,fmun,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas
3303500,Nova Iguaçu,2014,2,Região Metropolitana,50,0,1,2,20,392,44,5,122,424,37,23,258,15,32,12,0,0,0,12,0,36,47,79,31,39,0,225,0,8,0,103,45
3303609,Paracambi,2014,2,Região Metropolitana,1,0,0,0,2,15,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,5,0,0,1,0,16,0,0,0,5,13
3303708,Paraíba do Sul,2014,2,Centro-Sul Fluminense,0,0,0,0,0,36,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,19,0,0,0,4,15
3303807,Paraty,2014,2,Costa Verde,2,0,0,0,5,22,0,1,16,3,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,2,0,37,0,0,0,9,14
3303856,Paty do Alferes,2014,2,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303906,Petrópolis,2014,2,Região Serrana,1,0,0,0,1,143,5,2,39,4,0,0,1,0,3,1,0,0,0,0,0,2,16,29,1,20,0,110,0,1,0,22,47
3303955,Pinheiral,2014,2,Médio Paraíba,0,0,0,0,0,32,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,14,0,0,0,0,3
3304003,Piraí,2014,2,Médio Paraíba,0,0,0,0,1,20,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,0,14,0,0,0,3,3
3304102,Porciúncula,2014,2,Noroeste Fluminense,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,5
3304110,Porto Real,2014,2,Médio Paraíba,2,0,0,0,0,33,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,7,0,0,0,1,7
3304128,Quatis,2014,2,Médio Paraíba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304144,Queimados,2014,2,Região Metropolitana,10,1,0,0,8,92,9,0,28,30,2,9,7,0,8,3,0,0,0,1,0,6,8,8,2,6,0,42,0,2,0,14,13
3304151,Quissamã,2014,2,Norte Fluminense,0,0,0,0,2,11,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,1,0,22,0,0,0,1,2
3304201,Resende,2014,2,Médio Paraíba,3,0,0,0,10,103,5,2,17,8,0,0,0,0,7,0,0,0,0,0,0,2,6,13,0,14,0,89,0,7,0,19,26
3304300,Rio Bonito,2014,2,Região Metropolitana,0,0,0,0,4,26,2,5,25,2,0,0,7,1,3,2,0,0,0,0,0,1,6,1,0,3,0,17,0,0,0,2,11
3304409,Rio Claro,2014,2,Médio Paraíba,0,0,0,0,0,10,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,1
3304508,Rio das Flores,2014,2,Médio Paraíba,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
3304524,Rio das Ostras,2014,2,Baixadas Litorâneas,2,0,0,0,3,53,6,1,22,30,0,1,19,0,1,5,0,0,0,0,0,3,24,13,1,6,0,122,0,4,0,19,5
3304557,Rio de Janeiro,2014,2,Região Metropolitana,133,2,6,21,179,3225,171,46,1808,3200,303,358,1235,244,343,50,4,3,10,80,0,872,661,2370,718,936,0,4466,0,81,15,1648,743
3304607,Santa Maria Madalena,2014,2,Região Serrana,0,0,0,0,1,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
3304706,Santo Antônio de Pádua,2014,2,Noroeste Fluminense,0,0,0,0,6,14,1,3,8,0,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,2,0,11,0,0,0,5,20
3304755,São Francisco de Itabapoana,2014,2,Norte Fluminense,2,0,0,0,0,14,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,2,0
3304805,São Fidélis,2014,2,Norte Fluminense,0,0,0,0,1,14,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,16,0,0,0,2,4
3304904,São Gonçalo,2014,2,Região Metropolitana,34,0,2,2,43,390,38,10,165,744,32,73,405,26,58,10,0,0,0,3,0,68,85,127,27,29,0,302,0,7,0,123,83
3305000,São João da Barra,2014,2,Norte Fluminense,5,0,0,0,3,22,7,1,6,10,0,0,1,0,1,0,0,0,0,0,0,1,7,1,0,3,0,35,0,0,0,0,9
3305109,São João de Meriti,2014,2,Região Metropolitana,14,0,0,3,5,257,13,2,74,268,3,17,192,20,30,6,0,1,1,4,0,35,31,25,8,11,0,153,0,0,0,60,9
3305133,São José de Ubá,2014,2,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305158,São José do Vale do Rio Preto,2014,2,Região Serrana,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2
3305208,São Pedro da Aldeia,2014,2,Baixadas Litorâneas,3,0,0,0,3,33,5,1,24,7,1,1,4,0,1,0,0,0,0,0,0,5,8,2,2,4,0,41,0,1,0,7,8
3305307,São Sebastião do Alto,2014,2,Região Serrana,0,0,0,0,0,8,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3305406,Sapucaia,2014,2,Centro-Sul Fluminense,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
3305505,Saquarema,2014,2,Baixadas Litorâneas,1,0,2,0,1,31,5,1,31,4,0,0,3,0,1,1,0,0,0,0,0,2,8,4,1,1,0,56,0,0,0,13,16
3305554,Seropédica,2014,2,Região Metropolitana,2,0,0,0,1,43,9,1,8,9,2,0,7,2,2,3,0,0,0,0,0,4,3,2,0,3,0,27,0,1,0,3,8
3305604,Silva Jardim,2014,2,Baixadas Litorâneas,0,0,0,0,0,11,0,4,9,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,0,1,0,6,0,0,0,1,1
3305703,Sumidouro,2014,2,Região Serrana,1,0,0,0,0,12,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
3305752,Tanguá,2014,2,Região Metropolitana,0,0,0,0,2,23,1,2,9,4,0,1,3,0,1,0,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,4,2
3305802,Teresópolis,2014,2,Região Serrana,1,0,1,0,1,79,2,4,38,2,0,0,1,0,1,1,0,0,0,0,0,1,10,11,0,2,0,57,0,3,0,23,35
3305901,Trajano de Moraes,2014,2,Região Serrana,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3306008,Três Rios,2014,2,Centro-Sul Fluminense,2,0,0,0,1,79,3,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,1,7,0,39,0,0,0,7,61
3306107,Valença,2014,2,Médio Paraíba,0,0,0,0,2,35,1,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,12,0,0,0,3,15
3306156,Varre-Sai,2014,2,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306206,Vassouras,2014,2,Centro-Sul Fluminense,0,0,0,0,0,19,2,3,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,3,3
3306305,Volta Redonda,2014,2,Médio Paraíba,7,0,1,1,5,89,10,2,37,21,0,0,2,0,9,4,0,0,0,0,0,3,19,21,1,16,0,102,0,0,0,39,33
3300100,Angra dos Reis,2014,3,Costa Verde,6,0,0,0,8,90,4,0,39,13,3,5,3,1,8,3,0,0,0,0,0,3,20,7,1,13,0,90,0,0,0,19,47
3300159,Aperibé,2014,3,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300209,Araruama,2014,3,Baixadas Litorâneas,5,0,0,0,2,56,5,6,59,15,0,1,8,1,2,1,0,0,0,0,0,10,8,11,0,7,0,73,0,3,0,18,13
3300225,Areal,2014,3,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300233,Armação dos Búzios,2014,3,Baixadas Litorâneas,3,1,0,0,1,23,0,0,8,2,0,0,1,1,0,1,0,0,0,0,0,15,2,4,2,3,0,49,0,0,0,5,14
3300258,Arraial do Cabo,2014,3,Baixadas Litorâneas,0,0,0,0,1,22,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,4,0,27,1,0,0,6,4
3300308,Barra do Piraí,2014,3,Médio Paraíba,2,0,0,1,1,56,3,2,9,3,1,4,0,0,1,0,0,0,0,0,0,2,3,0,0,7,0,24,0,1,0,6,16
3300407,Barra Mansa,2014,3,Médio Paraíba,7,0,0,0,12,68,2,0,13,6,0,7,1,0,4,1,0,0,0,0,0,3,13,13,3,10,0,95,0,0,0,8,25
3300456,Belford Roxo,2014,3,Região Metropolitana,24,0,0,4,7,183,16,0,37,149,13,11,86,12,21,1,0,0,0,2,0,14,26,36,8,5,0,75,0,2,0,19,16
3300506,Bom Jardim,2014,3,Região Serrana,0,0,0,0,0,5,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,3,4
3300605,Bom Jesus do Itabapoana,2014,3,Noroeste Fluminense,1,0,0,0,0,39,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,19,0,1,0,0,3
3300704,Cabo Frio,2014,3,Baixadas Litorâneas,19,0,0,2,13,128,8,0,76,39,6,4,15,1,7,1,0,0,0,0,0,71,34,37,5,14,0,208,0,3,0,34,37
3300803,Cachoeiras de Macacu,2014,3,Região Metropolitana,5,0,0,0,0,27,1,1,7,2,0,0,1,1,0,0,0,0,0,0,0,0,5,2,1,1,0,18,0,0,0,4,6
3300902,Cambuci,2014,3,Noroeste Fluminense,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
3300936,Carapebus,2014,3,Norte Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300951,Comendador Levy Gasparian,2014,3,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301009,Campos dos Goytacazes,2014,3,Norte Fluminense,27,0,0,0,53,199,12,13,96,118,5,7,33,1,10,3,0,0,0,0,0,16,63,57,17,6,0,177,0,1,1,34,74
3301108,Cantagalo,2014,3,Região Serrana,2,0,0,0,1,20,1,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,1,9,0,1,0,6,0,0,0,2,4
3301157,Cardoso Moreira,2014,3,Norte Fluminense,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,6
3301207,Carmo,2014,3,Região Serrana,0,0,0,0,0,18,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,2,4
3301306,Casimiro de Abreu,2014,3,Baixadas Litorâneas,2,0,0,0,0,32,3,1,29,5,0,0,6,0,0,1,0,0,0,0,0,0,3,3,2,1,0,26,0,0,0,2,7
3301405,Conceição de Macabu,2014,3,Norte Fluminense,2,0,0,0,1,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,13,0,0,0,1,0
3301504,Cordeiro,2014,3,Região Serrana,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,10,0,0,0,0,1
3301603,Duas Barras,2014,3,Região Serrana,1,0,0,0,0,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3301702,Duque de Caxias,2014,3,Região Metropolitana,36,0,3,6,23,403,27,6,156,601,29,35,305,53,40,6,0,0,3,7,0,75,97,107,15,47,0,298,0,2,0,154,59
3301801,Engenheiro Paulo de Frontin,2014,3,Centro-Sul Fluminense,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,7
3301850,Guapimirim,2014,3,Região Metropolitana,0,0,0,0,2,40,2,5,18,6,0,0,7,0,0,1,0,0,0,0,0,1,2,2,1,1,0,22,0,1,0,1,6
3301876,Iguaba Grande,2014,3,Baixadas Litorâneas,0,0,0,0,0,18,1,0,11,2,1,0,1,0,0,1,0,0,0,0,0,1,4,3,0,3,0,24,0,2,0,1,2
3301900,Itaboraí,2014,3,Região Metropolitana,4,0,0,0,9,112,9,4,56,54,6,16,30,1,17,1,0,1,0,0,0,7,21,16,6,8,0,131,0,4,0,33,22
3302007,Itaguaí,2014,3,Região Metropolitana,10,0,0,3,16,99,9,0,22,16,1,2,22,0,4,0,0,0,0,2,0,9,18,7,8,9,0,82,0,0,0,19,10
3302056,Italva,2014,3,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302106,Itaocara,2014,3,Noroeste Fluminense,1,0,0,0,2,24,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,0,0,0,2,7
3302205,Itaperuna,2014,3,Noroeste Fluminense,4,0,0,0,3,34,2,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,31,0,0,0,5,50
3302254,Itatiaia,2014,3,Médio Paraíba,1,0,0,0,3,18,4,1,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,1,0,13,0,0,0,1,112
3302270,Japeri,2014,3,Região Metropolitana,5,0,0,0,4,49,10,0,12,15,2,3,3,2,12,0,0,0,0,0,0,4,3,5,2,4,0,20,0,1,0,5,15
3302304,Laje do Muriaé,2014,3,Noroeste Fluminense,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3302403,Macaé,2014,3,Norte Fluminense,18,0,0,0,20,77,4,4,65,112,0,14,25,5,13,1,0,0,0,0,0,13,21,25,6,4,0,113,0,3,0,26,24
3302452,Macuco,2014,3,Região Serrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302502,Magé,2014,3,Região Metropolitana,6,1,0,0,11,180,11,1,54,52,5,7,23,1,8,0,0,0,0,1,0,7,22,16,3,2,0,89,0,1,0,8,21
3302601,Mangaratiba,2014,3,Costa Verde,6,0,0,0,4,18,2,3,16,7,2,1,3,0,0,0,0,0,0,0,0,1,15,9,2,3,0,35,0,0,0,1,3
3302700,Maricá,2014,3,Região Metropolitana,4,0,0,0,1,93,9,7,77,24,3,1,23,0,5,3,0,0,0,0,0,4,21,15,2,10,0,89,0,1,0,12,9
3302809,Mendes,2014,3,Centro-Sul Fluminense,0,0,0,0,0,17,2,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6,0,0,0,1,8
3302858,Mesquita,2014,3,Região Metropolitana,4,0,2,2,10,120,2,0,18,124,1,6,57,2,6,0,0,1,0,0,0,7,13,15,3,3,0,62,0,0,0,22,12
3302908,Miguel Pereira,2014,3,Centro-Sul Fluminense,0,0,0,0,0,32,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,17,0,0,0,3,5
3303005,Miracema,2014,3,Noroeste Fluminense,0,0,0,0,2,17,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,2,26
3303104,Natividade,2014,3,Noroeste Fluminense,0,0,0,0,0,16,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1
3303203,Nilópolis,2014,3,Região Metropolitana,7,0,0,0,14,67,5,1,17,116,10,7,70,7,10,0,0,0,0,4,0,7,20,31,3,6,0,66,0,0,0,29,6
3303302,Niterói,2014,3,Região Metropolitana,4,0,0,0,9,207,13,6,168,318,17,32,126,8,22,5,0,0,0,1,0,25,90,195,33,45,0,328,0,20,1,134,49
3303401,Nova Friburgo,2014,3,Região Serrana,5,0,0,0,2,123,4,1,51,5,2,0,3,0,4,0,0,0,0,0,0,3,12,9,0,8,0,89,0,2,0,21,38
3303500,Nova Iguaçu,2014,3,Região Metropolitana,55,0,0,0,24,359,31,5,190,420,20,27,244,13,33,9,0,0,1,5,0,33,70,76,26,26,0,294,0,11,0,83,39
3303609,Paracambi,2014,3,Região Metropolitana,0,0,0,0,0,29,5,1,3,0,0,0,2,3,3,0,0,0,0,0,0,2,1,1,0,1,0,16,0,0,0,8,10
3303708,Paraíba do Sul,2014,3,Centro-Sul Fluminense,3,0,0,0,0,44,1,4,14,3,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,3,0,13,0,0,0,5,7
3303807,Paraty,2014,3,Costa Verde,5,0,0,0,5,39,5,4,25,1,0,0,1,1,1,0,0,0,0,0,0,7,4,1,1,3,0,36,0,1,0,7,11
3303856,Paty do Alferes,2014,3,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303906,Petrópolis,2014,3,Região Serrana,6,0,0,0,5,136,6,1,35,4,0,0,1,0,3,3,0,0,1,0,0,4,17,20,10,15,0,83,0,3,0,23,35
3303955,Pinheiral,2014,3,Médio Paraíba,0,0,0,0,0,20,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,17,0,0,0,0,4
3304003,Piraí,2014,3,Médio Paraíba,0,0,0,0,0,21,2,1,8,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,24,0,0,0,1,8
3304102,Porciúncula,2014,3,Noroeste Fluminense,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,2,12
3304110,Porto Real,2014,3,Médio Paraíba,1,0,0,0,0,35,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,7,0,6,0,0,0,2,13
3304128,Quatis,2014,3,Médio Paraíba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304144,Queimados,2014,3,Região Metropolitana,8,0,0,0,7,101,6,3,28,34,5,9,16,0,18,1,0,0,0,0,0,7,12,18,7,9,0,59,0,2,0,8,8
3304151,Quissamã,2014,3,Norte Fluminense,1,0,0,0,1,16,2,3,6,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,16,0,0,0,3,1
3304201,Resende,2014,3,Médio Paraíba,2,0,1,0,4,84,0,0,11,1,1,0,0,0,5,1,0,0,0,0,0,4,6,12,1,13,0,87,0,8,0,19,17
3304300,Rio Bonito,2014,3,Região Metropolitana,1,0,0,0,1,24,2,7,28,3,0,0,5,1,1,2,0,0,0,0,0,2,4,1,2,1,0,23,0,0,0,6,9
3304409,Rio Claro,2014,3,Médio Paraíba,0,0,0,0,7,7,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
3304508,Rio das Flores,2014,3,Médio Paraíba,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3304524,Rio das Ostras,2014,3,Baixadas Litorâneas,10,0,0,0,4,76,14,4,73,54,1,3,14,0,6,5,0,0,0,0,0,7,28,30,7,6,0,130,0,3,0,21,8
3304557,Rio de Janeiro,2014,3,Região Metropolitana,111,2,4,21,156,3282,141,55,1810,3634,354,335,1225,228,404,51,2,2,10,59,0,1069,716,3550,739,1125,0,4559,0,79,10,1626,766
3304607,Santa Maria Madalena,2014,3,Região Serrana,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
3304706,Santo Antônio de Pádua,2014,3,Noroeste Fluminense,0,0,0,0,2,29,2,0,12,2,0,0,1,0,0,1,0,0,0,0,0,2,3,2,0,3,0,21,0,0,0,5,13
3304755,São Francisco de Itabapoana,2014,3,Norte Fluminense,5,0,0,0,7,23,2,5,7,0,0,0,1,0,2,1,0,0,0,0,0,0,8,1,0,0,0,17,0,0,0,0,5
3304805,São Fidélis,2014,3,Norte Fluminense,0,0,0,0,3,22,1,3,10,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,1,11
3304904,São Gonçalo,2014,3,Região Metropolitana,36,1,0,6,58,415,32,19,190,664,42,81,345,25,43,5,0,0,1,2,0,65,89,103,28,38,0,295,0,4,3,112,86
3305000,São João da Barra,2014,3,Norte Fluminense,0,0,0,0,2,19,2,0,6,10,0,0,5,0,3,0,0,0,0,0,0,1,6,2,2,1,0,46,0,0,0,1,5
3305109,São João de Meriti,2014,3,Região Metropolitana,26,0,0,1,15,215,17,3,65,310,13,11,184,20,30,3,0,0,0,7,0,44,46,52,18,13,0,139,0,7,2,74,27
3305133,São José de Ubá,2014,3,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305158,São José do Vale do Rio Preto,2014,3,Região Serrana,0,0,0,0,0,9,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,5
3305208,São Pedro da Aldeia,2014,3,Baixadas Litorâneas,3,0,0,0,2,41,0,2,31,5,1,2,8,1,3,2,0,0,0,0,0,1,12,2,1,8,0,47,0,0,0,3,6
3305307,São Sebastião do Alto,2014,3,Região Serrana,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3305406,Sapucaia,2014,3,Centro-Sul Fluminense,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,2,4
3305505,Saquarema,2014,3,Baixadas Litorâneas,1,0,0,0,1,46,4,5,33,9,1,1,5,0,2,0,0,0,0,0,0,1,8,3,1,4,0,53,0,0,0,15,13
3305554,Seropédica,2014,3,Região Metropolitana,7,0,0,0,1,51,4,0,14,10,1,0,7,2,5,1,0,0,0,0,0,2,4,0,2,7,0,20,0,0,0,3,14
3305604,Silva Jardim,2014,3,Baixadas Litorâneas,0,0,0,0,0,9,2,3,6,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,4,0,7,0,0,0,2,0
3305703,Sumidouro,2014,3,Região Serrana,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3305752,Tanguá,2014,3,Região Metropolitana,0,0,0,0,0,29,0,0,1,4,1,0,11,0,0,1,0,0,0,0,0,1,4,2,1,3,0,14,0,1,0,3,3
3305802,Teresópolis,2014,3,Região Serrana,0,0,0,0,2,87,3,1,26,4,0,1,0,0,0,1,0,0,0,0,0,0,10,5,0,6,0,79,0,3,0,9,21
3305901,Trajano de Moraes,2014,3,Região Serrana,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3306008,Três Rios,2014,3,Centro-Sul Fluminense,0,0,0,0,0,73,2,2,8,1,1,0,0,3,0,0,0,0,0,0,0,0,2,4,0,8,0,39,0,1,0,5,35
3306107,Valença,2014,3,Médio Paraíba,3,0,0,0,0,34,0,3,7,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,13,0,0,0,1,11
3306156,Varre-Sai,2014,3,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306206,Vassouras,2014,3,Centro-Sul Fluminense,1,0,0,0,0,22,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,0,1,0,9,0,0,0,3,0
3306305,Volta Redonda,2014,3,Médio Paraíba,4,0,0,0,2,103,9,3,14,30,4,5,2,0,9,2,0,0,0,3,0,3,20,26,2,19,0,128,0,3,0,44,54
3300100,Angra dos Reis,2014,4,Costa Verde,5,0,0,0,7,63,3,5,37,12,0,4,6,0,3,0,0,0,0,0,0,1,12,3,3,10,0,64,0,1,0,14,45
3300159,Aperibé,2014,4,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300209,Araruama,2014,4,Baixadas Litorâneas,7,0,0,0,4,53,3,3,42,6,1,0,3,0,1,2,0,0,0,0,0,3,12,5,1,4,0,85,0,0,0,14,9
3300225,Areal,2014,4,Centro-Sul Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300233,Armação dos Búzios,2014,4,Baixadas Litorâneas,2,0,0,0,4,29,2,1,18,2,0,0,1,1,1,1,0,0,0,0,0,13,3,2,0,3,0,55,0,0,0,6,9
3300258,Arraial do Cabo,2014,4,Baixadas Litorâneas,1,0,0,0,3,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,20,0,0,0,2,10
3300308,Barra do Piraí,2014,4,Médio Paraíba,0,0,0,0,1,51,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,0,23,0,0,0,5,22
3300407,Barra Mansa,2014,4,Médio Paraíba,4,1,0,0,10,80,0,1,12,3,2,1,0,1,4,0,0,0,0,0,0,3,18,9,4,12,0,71,0,1,0,10,27
3300456,Belford Roxo,2014,4,Região Metropolitana,12,0,1,2,10,184,25,0,42,153,14,10,75,17,9,0,0,1,0,5,0,16,24,28,7,5,0,75,0,2,1,22,20
3300506,Bom Jardim,2014,4,Região Serrana,0,0,0,0,0,9,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,15,0,0,0,0,2
3300605,Bom Jesus do Itabapoana,2014,4,Noroeste Fluminense,0,0,0,0,1,29,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,21
3300704,Cabo Frio,2014,4,Baixadas Litorâneas,13,0,2,0,16,85,26,0,72,43,4,2,9,0,4,0,0,0,0,1,0,12,32,17,9,15,0,114,0,1,0,22,72
